Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
26,Yes,Travel_Frequently,1401,Research & Development,13,4,Marketing,1,920,3,Female,84,2,5,Research Scientist,4,Single,9816,21693,6,Y,Yes,24,3,3,80,0,17,2,2,18,9,4,4
51,No,Travel_Rarely,1108,Sales,5,3,Marketing,1,921,3,Female,92,4,4,Laboratory Technician,1,Married,14149,25536,4,Y,No,15,4,2,80,0,1,6,4,3,5,4,7
29,No,Travel_Frequently,1292,Sales,4,1,Medical,1,922,4,Male,85,3,4,Sales Executive,4,Divorced,13344,6054,1,Y,No,16,4,3,80,0,9,2,1,1,6,3,4
52,No,Travel_Rarely,429,Research & Development,28,1,Life Sciences,1,923,3,Female,84,2,3,Research Scientist,3,Divorced,18187,25440,1,Y,Yes,23,3,2,80,1,1,3,1,18,5,7,7
52,No,Travel_Frequently,749,Sales,14,1,Life Sciences,1,924,3,Female,54,4,3,Sales Executive,2,Single,13851,18090,3,Y,Yes,18,3,1,80,3,7,3,4,17,13,6,5
18,No,Non-Travel,490,Research & Development,8,4,Marketing,1,925,2,Male,55,3,4,Research Director,4,Single,9230,25808,0,Y,No,18,3,3,80,1,6,1,3,6,8,9,6
57,No,Travel_Frequently,480,Sales,9,4,Technical Degree,1,926,3,Female,78,4,5,Manufacturing Director,3,Married,10803,9681,6,Y,Yes,25,3,1,80,0,34,0,1,10,1,1,7
39,No,Non-Travel,1429,Human Resources,25,1,Medical,1,927,3,Male,92,1,2,Laboratory Technician,1,Divorced,17795,17569,0,Y,Yes,13,3,3,80,3,22,1,3,9,7,1,2
46,No,Travel_Frequently,841,Sales,19,1,Life Sciences,1,928,3,Female,74,1,3,Sales Executive,3,Married,3943,8508,2,Y,Yes,19,4,4,80,0,7,4,2,10,10,5,4
25,No,Travel_Frequently,919,Research & Development,3,4,Life Sciences,1,929,3,Female,68,3,5,Research Scientist,1,Married,16015,18608,9,Y,Yes,16,4,4,80,3,20,0,2,8,5,0,9
28,Yes,Travel_Frequently,772,Research & Development,5,4,Human Resources,1,930,2,Male,94,4,5,Laboratory Technician,4,Married,10348,25523,6,Y,Yes,17,3,1,80,0,32,3,4,2,14,6,6
58,Yes,Non-Travel,612,Human Resources,21,2,Marketing,1,931,3,Female,98,1,3,Laboratory Technician,4,Divorced,13750,12433,5,Y,No,19,3,1,80,1,0,2,3,4,13,7,8
54,No,Non-Travel,1048,Research & Development,26,2,Technical Degree,1,932,4,Female,85,2,2,Manager,2,Married,7385,14344,6,Y,No,25,3,1,80,2,11,4,4,0,14,9,5
31,No,Travel_Frequently,1311,Sales,18,2,Medical,1,933,1,Male,38,4,3,Research Director,2,Divorced,18639,26520,4,Y,No,24,3,4,80,2,10,1,1,0,3,7,9
47,No,Travel_Rarely,1029,Sales,1,1,Life Sciences,1,934,4,Male,99,4,5,Manager,4,Married,11243,13888,7,Y,Yes,23,4,1,80,3,29,6,1,19,5,2,0
52,No,Travel_Frequently,1012,Human Resources,8,3,Human Resources,1,935,1,Female,57,1,1,Research Scientist,1,Single,18273,21734,5,Y,Yes,17,4,4,80,1,3,5,1,4,5,6,7
38,No,Non-Travel,743,Research & Development,19,4,Marketing,1,936,4,Male,74,1,3,Research Scientist,1,Married,7032,5827,3,Y,No,20,4,1,80,0,33,5,3,18,11,0,5
54,No,Travel_Frequently,526,Human Resources,17,2,Marketing,1,937,1,Female,55,3,5,Sales Representative,4,Married,8261,19787,0,Y,No,19,4,2,80,3,22,3,4,5,9,2,0
22,No,Non-Travel,601,Sales,17,3,Medical,1,938,1,Male,57,4,3,Sales Executive,1,Divorced,4634,22596,1,Y,No,11,3,2,80,3,31,6,4,2,2,5,3
36,No,Non-Travel,829,Human Resources,11,4,Life Sciences,1,939,1,Female,69,2,5,Sales Executive,4,Single,3891,18257,5,Y,Yes,23,3,3,80,0,2,0,1,12,7,8,5
31,Yes,Non-Travel,1383,Research & Development,2,3,Medical,1,940,1,Male,44,1,2,Sales Representative,2,Single,12683,18793,3,Y,No,11,4,2,80,0,27,5,4,16,4,4,9
43,No,Travel_Frequently,170,Human Resources,6,1,Medical,1,941,2,Male,35,4,5,Human Resources,1,Divorced,11967,3916,2,Y,Yes,13,3,1,80,0,3,0,2,2,10,4,0
21,No,Non-Travel,577,Research & Development,22,1,Other,1,942,4,Male,56,1,4,Healthcare Representative,2,Divorced,14128,22451,6,Y,No,23,4,2,80,1,11,2,2,2,9,8,9
42,No,Non-Travel,1301,Research & Development,14,1,Human Resources,1,943,1,Male,67,3,1,Sales Executive,3,Single,9426,4859,6,Y,No,19,3,2,80,2,23,3,2,12,10,8,4
59,No,Travel_Frequently,556,Sales,3,2,Marketing,1,944,4,Male,97,4,5,Healthcare Representative,2,Divorced,3970,9072,1,Y,Yes,11,3,1,80,3,32,3,2,1,3,5,2
42,No,Non-Travel,288,Sales,12,4,Other,1,945,3,Male,93,4,3,Sales Executive,3,Single,8771,17523,7,Y,Yes,11,4,2,80,3,2,4,4,2,13,4,6
35,No,Travel_Frequently,390,Sales,4,1,Technical Degree,1,946,1,Male,59,3,3,Human Resources,2,Married,12684,4051,0,Y,No,15,3,1,80,2,3,4,2,19,13,9,7
57,No,Non-Travel,1019,Research & Development,12,2,Marketing,1,947,4,Male,32,2,5,Manufacturing Director,2,Married,14857,22085,9,Y,No,18,3,2,80,3,29,6,2,15,12,1,2
25,Yes,Travel_Rarely,391,Human Resources,13,2,Marketing,1,948,2,Male,91,1,4,Human Resources,1,Single,19032,10214,6,Y,No,12,3,1,80,1,5,0,2,11,1,7,9
56,No,Travel_Rarely,855,Research & Development,2,2,Human Resources,1,949,4,Female,41,3,5,Research Scientist,2,Single,11832,4968,9,Y,Yes,14,4,4,80,0,29,5,2,8,13,7,2
57,No,Non-Travel,1406,Sales,2,2,Technical Degree,1,950,1,Male,59,4,2,Sales Representative,4,Married,16640,10936,0,Y,Yes,25,3,4,80,2,7,5,2,15,9,6,2
31,No,Travel_Rarely,476,Sales,15,1,Life Sciences,1,951,3,Female,67,3,4,Research Scientist,1,Married,14626,2601,2,Y,No,16,3,3,80,1,17,1,3,3,0,7,5
49,Yes,Travel_Frequently,1279,Human Resources,23,2,Technical Degree,1,952,4,Male,89,4,5,Manufacturing Director,1,Single,15423,26318,2,Y,No,25,3,2,80,0,15,0,3,19,14,2,5
55,No,Travel_Rarely,607,Sales,29,1,Life Sciences,1,953,3,Female,67,3,1,Manager,1,Divorced,18802,17451,9,Y,No,11,4,3,80,2,5,5,2,17,12,2,2
50,No,Non-Travel,627,Sales,17,1,Technical Degree,1,954,2,Female,44,2,4,Research Scientist,2,Divorced,18333,15257,1,Y,Yes,25,3,1,80,1,23,4,2,0,6,1,5
40,No,Non-Travel,1478,Sales,7,2,Medical,1,955,4,Male,47,4,5,Research Scientist,1,Single,4352,7274,9,Y,No,14,3,4,80,2,27,4,4,6,9,0,8
32,No,Travel_Frequently,658,Human Resources,28,1,Technical Degree,1,956,4,Male,81,3,1,Research Scientist,3,Divorced,3751,20226,4,Y,No,14,4,1,80,2,31,4,2,19,10,2,7
50,No,Non-Travel,1310,Research & Development,14,4,Other,1,957,2,Female,58,2,5,Laboratory Technician,3,Married,14167,12866,3,Y,Yes,19,3,3,80,1,24,0,1,11,2,2,6
42,No,Travel_Frequently,1154,Sales,12,4,Other,1,958,2,Female,89,2,2,Healthcare Representative,2,Married,7524,14368,5,Y,No,19,3,1,80,3,27,3,3,7,2,6,6
34,No,Travel_Rarely,359,Human Resources,17,3,Human Resources,1,959,2,Male,50,1,3,Human Resources,1,Divorced,17183,21046,1,Y,No,16,3,1,80,1,20,6,2,7,2,9,7
50,No,Travel_Rarely,520,Sales,14,4,Life Sciences,1,960,1,Male,46,4,5,Manager,4,Single,19673,10674,3,Y,Yes,18,4,1,80,2,7,1,3,8,9,8,6
19,No,Travel_Frequently,403,Human Resources,6,1,Marketing,1,961,1,Male,47,1,4,Human Resources,4,Married,13315,22420,6,Y,Yes,22,3,1,80,2,35,1,2,13,11,0,2
31,No,Travel_Frequently,1041,Sales,19,1,Human Resources,1,962,4,Female,86,2,5,Healthcare Representative,3,Married,4702,21023,0,Y,No,20,3,4,80,1,8,4,1,19,12,7,7
57,No,Non-Travel,1162,Human Resources,24,4,Other,1,963,4,Male,66,1,5,Manager,2,Married,10835,23910,2,Y,Yes,14,4,1,80,0,39,2,2,4,2,0,7
57,No,Travel_Rarely,641,Sales,6,2,Other,1,964,4,Male,89,1,5,Research Director,2,Divorced,16542,17462,0,Y,Yes,20,4,1,80,0,20,0,3,19,1,2,0
56,No,Travel_Frequently,1401,Research & Development,27,2,Life Sciences,1,965,3,Male,67,3,5,Laboratory Technician,2,Single,14259,13503,1,Y,Yes,18,3,4,80,0,0,5,3,1,5,3,9
23,No,Travel_Rarely,1326,Sales,18,1,Other,1,966,2,Male,41,1,4,Research Scientist,2,Divorced,4922,17624,8,Y,Yes,25,3,1,80,0,3,5,3,9,13,7,4
23,No,Travel_Frequently,1189,Human Resources,24,2,Other,1,967,4,Male,30,2,4,Laboratory Technician,2,Single,8654,16370,9,Y,Yes,13,3,1,80,1,9,6,4,8,9,0,4
20,No,Travel_Rarely,207,Sales,5,3,Life Sciences,1,968,2,Female,87,1,5,Human Resources,1,Single,4021,7368,4,Y,Yes,12,4,3,80,3,25,3,3,6,2,1,0
24,No,Non-Travel,367,Research & Development,24,3,Other,1,969,1,Female,32,4,3,Manager,1,Divorced,15955,25527,3,Y,Yes,16,3,4,80,0,39,4,2,17,0,4,5
25,Yes,Travel_Rarely,321,Sales,24,4,Marketing,1,970,2,Male,92,3,5,Manufacturing Director,1,Married,17716,14567,3,Y,No,15,4,2,80,2,2,2,1,11,9,5,5
59,No,Travel_Rarely,1213,Human Resources,6,4,Medical,1,971,3,Male,50,2,4,Laboratory Technician,4,Single,13310,24487,7,Y,Yes,18,3,1,80,0,8,4,1,10,12,4,3
32,No,Travel_Rarely,792,Human Resources,2,2,Human Resources,1,972,3,Female,52,1,2,Research Scientist,1,Divorced,18520,5825,2,Y,Yes,25,4,3,80,3,31,2,2,9,12,2,5
46,No,Travel_Rarely,354,Research & Development,8,1,Marketing,1,973,2,Male,38,4,5,Manufacturing Director,2,Married,6225,12391,3,Y,Yes,11,4,4,80,1,2,1,4,12,8,9,5
50,No,Travel_Rarely,352,Human Resources,15,4,Marketing,1,974,3,Female,84,2,5,Human Resources,2,Single,11209,11874,1,Y,Yes,21,4,1,80,3,3,2,2,8,5,6,0
47,No,Non-Travel,356,Sales,15,3,Medical,1,975,3,Male,48,1,5,Manufacturing Director,4,Single,13892,24054,5,Y,No,22,3,2,80,3,5,1,3,15,5,0,4
56,No,Travel_Frequently,482,Sales,11,4,Human Resources,1,976,1,Female,91,3,5,Healthcare Representative,4,Married,17723,23180,8,Y,No,20,4,1,80,3,8,1,4,16,9,1,1
44,No,Travel_Rarely,541,Sales,22,4,Marketing,1,977,4,Female,68,1,1,Research Director,3,Single,14719,5608,3,Y,Yes,13,4,3,80,0,25,0,2,4,8,8,6
53,Yes,Non-Travel,698,Human Resources,22,3,Other,1,978,3,Male,56,2,5,Research Scientist,4,Divorced,5140,8878,5,Y,No,17,3,4,80,0,1,6,4,5,1,3,8
46,No,Travel_Rarely,1213,Sales,24,1,Medical,1,979,4,Female,75,2,4,Laboratory Technician,3,Single,13721,3018,3,Y,No,23,4,3,80,3,1,2,1,9,9,7,8
55,No,Travel_Rarely,489,Sales,1,4,Human Resources,1,980,2,Male,63,2,4,Manager,1,Single,4587,23733,1,Y,No,20,4,4,80,1,20,3,2,10,8,8,8
50,No,Travel_Frequently,681,Sales,18,4,Technical Degree,1,981,2,Female,62,4,1,Sales Representative,2,Married,12574,23144,5,Y,No,24,3,2,80,0,21,3,2,1,13,6,6
54,No,Travel_Rarely,1167,Research & Development,12,4,Life Sciences,1,982,3,Male,79,1,5,Manufacturing Director,3,Divorced,8669,19695,6,Y,No,22,4,1,80,1,2,2,1,6,14,0,6
44,Yes,Non-Travel,697,Human Resources,12,2,Other,1,983,2,Male,49,1,3,Sales Executive,3,Married,7004,11610,3,Y,Yes,14,3,3,80,0,34,6,4,13,11,4,0
50,No,Non-Travel,118,Human Resources,25,4,Medical,1,984,1,Male,69,1,5,Sales Representative,3,Divorced,16301,4500,6,Y,Yes,20,3,2,80,1,37,0,1,3,2,5,5
21,No,Travel_Frequently,1224,Human Resources,11,3,Life Sciences,1,985,3,Female,87,3,4,Human Resources,4,Married,10400,4667,7,Y,Yes,15,3,2,80,0,32,3,4,4,2,7,4
39,No,Travel_Rarely,706,Research & Development,28,1,Technical Degree,1,986,3,Male,60,4,2,Sales Executive,4,Single,9504,24418,2,Y,No,18,4,1,80,3,14,4,2,18,2,9,7
19,No,Non-Travel,1480,Human Resources,8,1,Marketing,1,987,3,Male,67,4,2,Sales Executive,4,Divorced,5810,11578,1,Y,Yes,11,3,3,80,2,10,3,4,19,0,7,7
27,No,Travel_Rarely,132,Research & Development,28,3,Marketing,1,988,2,Male,74,3,3,Sales Executive,3,Divorced,8080,7230,4,Y,No,11,4,1,80,2,9,0,4,9,9,8,3
22,Yes,Travel_Rarely,1352,Research & Development,7,2,Human Resources,1,989,2,Female,70,4,5,Sales Representative,1,Single,9408,12255,1,Y,Yes,22,4,1,80,1,35,1,3,5,14,8,0
27,No,Travel_Rarely,961,Human Resources,23,3,Medical,1,990,3,Male,38,3,1,Human Resources,2,Married,6153,6834,9,Y,Yes,17,4,4,80,1,13,1,3,1,6,3,5
50,Yes,Travel_Frequently,254,Sales,21,1,Medical,1,991,4,Female,38,2,5,Laboratory Technician,4,Divorced,13055,3546,4,Y,Yes,25,4,4,80,3,1,1,3,2,9,5,9
55,Yes,Travel_Rarely,1004,Sales,2,3,Human Resources,1,992,2,Female,92,2,3,Research Director,1,Single,19752,17050,9,Y,Yes,23,3,1,80,3,36,0,1,14,12,2,0
30,No,Non-Travel,1369,Human Resources,11,2,Life Sciences,1,993,2,Female,51,4,3,Human Resources,4,Single,5800,17049,5,Y,No,22,3,4,80,1,28,1,1,9,6,0,4
48,No,Travel_Rarely,504,Human Resources,22,1,Marketing,1,994,3,Male,45,2,3,Laboratory Technician,4,Divorced,3037,20529,7,Y,Yes,19,4,3,80,2,34,6,3,16,1,5,4
53,No,Non-Travel,943,Research & Development,10,2,Marketing,1,995,4,Male,61,2,2,Laboratory Technician,3,Divorced,2992,20547,5,Y,Yes,14,4,4,80,3,19,1,2,6,5,0,2
41,No,Travel_Rarely,1284,Human Resources,3,3,Medical,1,996,3,Female,95,2,5,Sales Executive,3,Divorced,6510,21396,3,Y,No,18,3,2,80,1,20,0,2,1,3,8,4
32,No,Non-Travel,846,Research & Development,20,4,Medical,1,997,2,Male,43,1,5,Research Scientist,4,Single,2393,17640,2,Y,No,20,3,1,80,3,33,4,2,6,10,5,5
46,No,Non-Travel,1240,Human Resources,29,3,Human Resources,1,998,3,Male,67,2,1,Sales Representative,2,Married,10005,22828,1,Y,Yes,25,3,1,80,3,32,3,1,14,6,0,4
25,No,Travel_Rarely,370,Sales,10,2,Technical Degree,1,999,3,Female,37,1,3,Laboratory Technician,4,Married,18741,16284,0,Y,Yes,17,4,3,80,0,18,0,4,2,13,2,0
22,Yes,Travel_Rarely,869,Sales,28,3,Life Sciences,1,1000,3,Female,50,3,3,Sales Representative,2,Divorced,19565,5423,1,Y,No,24,3,1,80,3,7,0,1,4,13,0,6
46,No,Non-Travel,271,Human Resources,27,4,Other,1,1001,4,Male,85,3,4,Healthcare Representative,1,Single,8817,25563,1,Y,No,12,3,4,80,1,30,2,3,7,6,1,2
21,No,Travel_Frequently,373,Research & Development,18,2,Technical Degree,1,1002,3,Female,75,3,4,Research Director,4,Single,4065,21943,4,Y,Yes,24,3,2,80,3,10,1,4,3,14,5,6
29,No,Travel_Rarely,358,Sales,14,3,Technical Degree,1,1003,2,Male,72,3,2,Healthcare Representative,2,Divorced,14094,21070,8,Y,No,15,4,1,80,1,7,5,2,17,3,6,4
19,No,Travel_Frequently,1258,Research & Development,18,2,Medical,1,1004,3,Female,75,3,5,Laboratory Technician,1,Single,15879,4332,0,Y,No,19,3,4,80,0,24,4,1,18,2,0,2
44,No,Travel_Rarely,521,Human Resources,28,2,Medical,1,1005,4,Male,77,2,1,Human Resources,1,Single,13610,8066,3,Y,Yes,23,3,2,80,0,19,5,1,7,6,9,5
48,No,Travel_Rarely,1309,Human Resources,24,1,Medical,1,1006,1,Male,99,2,1,Sales Representative,3,Single,2154,20040,9,Y,Yes,23,3,1,80,2,37,2,3,5,8,4,0
53,No,Travel_Rarely,463,Sales,8,1,Technical Degree,1,1007,4,Female,60,2,3,Healthcare Representative,1,Divorced,11746,25163,6,Y,Yes,19,4,1,80,0,6,4,2,4,3,5,5
53,No,Travel_Rarely,477,Human Resources,10,2,Life Sciences,1,1008,3,Male,62,3,1,Sales Representative,3,Divorced,10678,8038,9,Y,No,13,4,1,80,0,12,1,1,4,5,3,3
43,No,Travel_Frequently,679,Sales,22,3,Medical,1,1009,1,Male,73,3,3,Human Resources,1,Divorced,8294,10583,2,Y,Yes,21,3,2,80,1,38,5,1,16,6,5,3
44,No,Travel_Rarely,990,Research & Development,13,3,Marketing,1,1010,3,Female,37,1,5,Healthcare Representative,1,Married,11574,7289,7,Y,Yes,22,4,1,80,2,9,1,4,5,9,4,4
22,Yes,Non-Travel,821,Sales,21,3,Life Sciences,1,1011,4,Male,31,4,1,Sales Representative,2,Married,4415,24604,2,Y,Yes,13,4,1,80,0,7,1,1,12,2,6,8
37,Yes,Non-Travel,1319,Sales,8,4,Marketing,1,1012,1,Male,46,2,3,Human Resources,2,Divorced,17979,2296,7,Y,No,12,3,4,80,3,19,3,4,8,4,3,0
28,No,Travel_Frequently,980,Research & Development,4,2,Life Sciences,1,1013,1,Male,81,4,5,Sales Executive,3,Single,3070,24857,1,Y,Yes,17,4,4,80,2,16,4,1,11,11,0,2
27,No,Travel_Rarely,1221,Sales,27,2,Medical,1,1014,3,Female,74,3,5,Manufacturing Director,4,Single,16785,19470,4,Y,Yes,16,3,4,80,0,10,4,2,9,13,1,3
57,No,Non-Travel,704,Sales,4,4,Other,1,1015,3,Female,66,3,3,Sales Executive,2,Divorced,18306,24743,3,Y,No,25,4,4,80,2,15,2,3,0,0,5,1
55,No,Travel_Frequently,121,Human Resources,5,2,Human Resources,1,1016,4,Female,71,3,3,Research Director,1,Single,12067,7194,8,Y,No,15,4,1,80,0,36,0,2,10,5,9,8
23,No,Travel_Rarely,1295,Research & Development,1,2,Medical,1,1017,3,Female,73,4,2,Laboratory Technician,3,Single,9807,7805,2,Y,Yes,17,3,2,80,1,31,1,3,5,4,1,6
25,No,Non-Travel,482,Sales,17,4,Technical Degree,1,1018,1,Female,67,1,5,Research Scientist,3,Married,9398,14797,4,Y,Yes,14,3,1,80,2,25,1,1,2,6,4,0
40,No,Non-Travel,233,Research & Development,2,1,Other,1,1019,2,Male,35,3,3,Manufacturing Director,3,Single,14202,25106,9,Y,Yes,15,3,3,80,2,36,5,2,5,14,3,8
43,No,Travel_Frequently,1148,Research & Development,8,2,Technical Degree,1,1020,2,Male,97,1,5,Laboratory Technician,1,Single,4972,18879,8,Y,No,19,4,2,80,0,8,2,4,8,8,6,5
29,No,Travel_Rarely,602,Sales,7,4,Life Sciences,1,1021,4,Male,80,1,1,Healthcare Representative,2,Divorced,19898,4995,5,Y,Yes,25,4,3,80,2,34,4,3,7,10,3,1
43,No,Travel_Rarely,1308,Human Resources,15,3,Technical Degree,1,1022,3,Female,64,2,4,Research Director,4,Married,13312,18477,1,Y,Yes,21,4,1,80,0,2,3,3,14,3,6,0
30,No,Non-Travel,1208,Research & Development,26,1,Other,1,1023,4,Male,87,4,4,Research Director,3,Married,15627,14912,0,Y,No,19,4,2,80,3,30,4,1,5,8,7,5
57,No,Non-Travel,243,Sales,25,3,Other,1,1024,2,Female,86,3,3,Sales Representative,1,Single,3345,22708,0,Y,No,14,3,2,80,2,6,3,3,10,12,6,6
35,Yes,Non-Travel,323,Research & Development,5,2,Medical,1,1025,2,Male,35,1,3,Research Director,2,Divorced,9641,8393,6,Y,Yes,16,3,4,80,2,1,3,3,9,5,1,9
42,No,Travel_Rarely,319,Human Resources,2,1,Marketing,1,1026,3,Female,42,4,5,Healthcare Representative,2,Married,17099,23894,1,Y,No,12,3,1,80,1,24,4,3,10,4,0,5
50,Yes,Travel_Frequently,278,Human Resources,7,4,Medical,1,1027,1,Male,88,4,3,Manager,4,Married,15385,2720,6,Y,Yes,13,3,3,80,1,39,5,1,3,1,4,6
57,No,Travel_Frequently,532,Human Resources,8,2,Life Sciences,1,1028,3,Male,59,3,5,Research Director,3,Single,10644,23459,0,Y,Yes,19,3,2,80,2,11,1,2,12,0,6,5
29,Yes,Travel_Rarely,364,Sales,28,4,Technical Degree,1,1029,2,Female,31,2,3,Sales Executive,1,Married,3611,8325,3,Y,No,16,4,2,80,1,29,3,1,7,7,0,7
53,No,Travel_Frequently,1053,Sales,7,1,Marketing,1,1030,1,Male,87,2,5,Manager,2,Divorced,12773,14554,9,Y,No,18,4,4,80,2,29,5,4,19,11,7,1
21,No,Non-Travel,528,Human Resources,7,3,Human Resources,1,1031,4,Male,65,1,3,Manager,1,Divorced,7779,7099,3,Y,No,25,3,2,80,0,28,2,3,14,11,2,8
22,No,Travel_Frequently,515,Sales,28,2,Other,1,1032,2,Female,74,2,2,Healthcare Representative,2,Married,11450,14568,4,Y,No,21,4,4,80,2,10,2,3,6,5,6,8
54,No,Travel_Frequently,826,Human Resources,14,2,Marketing,1,1033,4,Male,38,2,5,Manufacturing Director,3,Divorced,9150,6026,9,Y,Yes,15,4,2,80,2,22,3,2,0,13,2,8
25,Yes,Travel_Frequently,296,Sales,21,4,Marketing,1,1034,1,Male,94,2,2,Sales Executive,3,Divorced,18737,14247,0,Y,No,12,4,2,80,3,16,1,3,8,6,3,6
59,Yes,Non-Travel,1176,Human Resources,18,1,Medical,1,1035,4,Female,79,4,2,Research Director,4,Single,14592,7057,6,Y,No,17,3,1,80,1,12,3,2,7,5,7,8
45,No,Travel_Rarely,579,Research & Development,6,4,Human Resources,1,1036,2,Female,61,3,2,Manager,2,Married,15861,25194,1,Y,Yes,16,4,2,80,1,32,2,3,1,9,1,0
48,No,Non-Travel,1453,Human Resources,4,1,Other,1,1037,3,Female,72,4,2,Laboratory Technician,1,Married,11755,19490,1,Y,Yes,21,3,4,80,3,0,6,3,13,12,5,2
26,No,Travel_Rarely,1374,Human Resources,10,2,Life Sciences,1,1038,4,Female,83,4,1,Laboratory Technician,2,Single,2711,7305,7,Y,Yes,25,4,4,80,0,39,2,1,11,13,9,1
46,No,Travel_Rarely,989,Sales,18,1,Life Sciences,1,1039,2,Female,76,3,4,Manager,1,Single,15706,13914,8,Y,No,12,4,4,80,0,12,4,1,16,6,8,0
31,Yes,Travel_Rarely,1024,Sales,12,2,Marketing,1,1040,2,Male,43,4,1,Sales Representative,4,Single,12924,26118,5,Y,Yes,16,3,3,80,0,37,6,4,18,8,9,4
57,No,Travel_Frequently,222,Sales,16,1,Marketing,1,1041,1,Female,77,1,3,Research Director,2,Single,15073,8674,0,Y,No,23,3,2,80,3,2,1,2,5,13,8,0
58,No,Travel_Frequently,1462,Sales,25,3,Technical Degree,1,1042,2,Female,84,1,3,Healthcare Representative,3,Divorced,17921,11563,0,Y,No,18,3,1,80,2,15,4,4,4,4,4,2
39,No,Travel_Rarely,877,Sales,7,1,Human Resources,1,1043,3,Male,58,4,4,Manager,1,Divorced,19813,26998,6,Y,No,23,3,1,80,0,6,6,1,5,0,2,5
28,No,Travel_Rarely,447,Sales,6,3,Other,1,1044,3,Male,76,2,4,Sales Executive,3,Single,8444,17316,7,Y,No,11,4,3,80,0,2,5,2,2,0,5,5
40,No,Travel_Frequently,128,Research & Development,28,1,Marketing,1,1045,4,Male,92,4,4,Manager,4,Married,12684,18217,2,Y,Yes,14,3,2,80,3,13,6,1,15,8,8,2
18,No,Non-Travel,1074,Human Resources,5,1,Technical Degree,1,1046,4,Male,48,2,2,Human Resources,4,Married,5420,4005,8,Y,Yes,11,3,4,80,1,15,5,2,17,4,5,3
54,Yes,Travel_Rarely,134,Human Resources,3,4,Human Resources,1,1047,4,Male,38,4,1,Manufacturing Director,1,Married,4068,14741,3,Y,Yes,12,4,3,80,3,3,5,3,13,13,3,6
38,No,Non-Travel,722,Human Resources,12,4,Other,1,1048,4,Female,66,1,3,Sales Executive,2,Single,9159,16602,3,Y,Yes,11,4,3,80,1,30,6,4,14,12,4,5
43,No,Travel_Frequently,1417,Research & Development,15,2,Life Sciences,1,1049,3,Male,81,2,1,Human Resources,3,Divorced,6806,23645,2,Y,Yes,16,4,4,80,0,12,6,4,3,12,6,1
53,No,Travel_Rarely,688,Human Resources,10,4,Technical Degree,1,1050,1,Female,86,1,1,Manufacturing Director,3,Divorced,8844,14603,7,Y,No,21,3,3,80,0,26,0,2,10,10,9,8
40,Yes,Non-Travel,1472,Research & Development,26,1,Human Resources,1,1051,4,Male,57,4,1,Research Scientist,1,Divorced,13683,15987,8,Y,No,16,3,3,80,2,0,6,4,4,14,2,5
18,No,Non-Travel,1270,Research & Development,20,4,Technical Degree,1,1052,1,Female,65,3,4,Sales Executive,1,Divorced,4906,19147,0,Y,No,11,4,4,80,2,24,5,1,8,12,8,1
57,No,Non-Travel,1190,Research & Development,19,1,Marketing,1,1053,2,Male,93,2,4,Laboratory Technician,1,Married,13117,15543,1,Y,No,14,4,2,80,1,36,3,4,4,1,0,6
32,No,Travel_Frequently,1003,Human Resources,16,3,Medical,1,1054,2,Female,47,2,3,Sales Representative,4,Married,5665,11144,0,Y,Yes,24,4,1,80,0,10,4,2,6,14,7,9
38,No,Travel_Frequently,619,Research & Development,28,1,Life Sciences,1,1055,4,Female,64,4,3,Research Scientist,4,Divorced,13622,13114,3,Y,No,24,3,1,80,0,8,5,4,17,2,4,9
26,No,Non-Travel,221,Human Resources,11,2,Marketing,1,1056,2,Female,97,4,3,Human Resources,3,Single,11348,7691,9,Y,No,24,4,4,80,3,6,1,4,17,0,9,3
26,Yes,Non-Travel,439,Human Resources,8,3,Marketing,1,1057,1,Female,68,2,1,Research Scientist,2,Divorced,17498,9059,6,Y,No,14,3,4,80,0,13,6,1,19,5,8,0
27,No,Travel_Frequently,274,Sales,3,2,Human Resources,1,1058,1,Female,37,3,4,Healthcare Representative,1,Divorced,9882,6479,6,Y,No,18,3,2,80,0,29,5,3,1,11,1,9
43,No,Non-Travel,696,Sales,23,2,Technical Degree,1,1059,2,Female,44,4,2,Research Director,4,Single,7289,6198,5,Y,No,16,4,3,80,3,23,3,1,12,5,0,8
58,No,Non-Travel,550,Research & Development,7,2,Life Sciences,1,1060,4,Female,36,4,1,Research Director,2,Divorced,15910,11091,4,Y,No,12,3,2,80,3,2,6,4,12,2,9,9
52,Yes,Travel_Frequently,656,Research & Development,23,4,Marketing,1,1061,1,Female,46,4,5,Laboratory Technician,1,Married,9798,22407,3,Y,Yes,15,3,3,80,0,38,3,4,16,14,6,7
42,No,Non-Travel,1259,Human Resources,29,2,Human Resources,1,1062,1,Female,93,3,1,Research Scientist,2,Single,5408,17068,7,Y,Yes,14,3,3,80,2,26,3,3,16,2,9,4
